,year,county_code,pov_count_tot,pov_rate_tot,pov_youth_count_0-17,pov_youth_rate_0-17,med_hh_income
6572,2005,06003,191.0,16.6,53.0,26.2,45283.0
6573,2005,06005,3377.0,10.0,888.0,13.5,52078.0
6574,2005,06007,39786.0,19.2,10600.0,22.8,36303.0
6575,2005,06009,4846.0,10.5,1250.0,13.9,47639.0
6576,2005,06011,2928.0,14.2,1183.0,19.9,39186.0
6577,2005,06013,81009.0,8.1,28165.0,10.9,69463.0
6578,2005,06015,5547.0,22.5,1808.0,29.6,32724.0
6579,2005,06017,12888.0,7.4,3484.0,8.7,62199.0
6580,2005,06019,177490.0,20.8,79607.0,30.0,41390.0
6581,2005,06021,4763.0,17.5,1902.0,24.3,35707.0
6582,2005,06023,20367.0,16.5,5451.0,20.4,33923.0
6583,2005,06025,30650.0,21.3,12783.0,27.4,35085.0
6584,2005,06027,2089.0,11.6,646.0,16.4,39911.0
6585,2005,06029,149772.0,20.8,64618.0,28.3,40146.0
6586,2005,06031,24912.0,20.6,10090.0,25.4,40433.0
6587,2005,06033,11650.0,18.3,3864.0,26.7,34874.0
6588,2005,06035,4280.0,16.9,1302.0,20.0,41423.0
6589,2005,06037,1574523.0,16.2,624433.0,23.3,48166.0
6590,2005,06039,24389.0,18.3,10763.0,27.3,44655.0
6591,2005,06041,15315.0,6.5,3767.0,7.7,78009.0
6592,2005,06043,2116.0,12.7,606.0,18.3,39891.0
6593,2005,06045,14524.0,17.0,4812.0,23.9,40149.0
6594,2005,06047,43837.0,18.6,19828.0,25.6,40039.0
6595,2005,06049,1853.0,20.4,580.0,29.4,29506.0
6596,2005,06051,1133.0,9.3,338.0,12.6,49703.0
6597,2005,06053,54467.0,14.1,21517.0,18.8,55723.0
6598,2005,06055,9523.0,7.5,3011.0,9.9,62836.0
6599,2005,06057,7310.0,7.5,2005.0,10.4,51582.0
6600,2005,06059,261504.0,8.9,90936.0,11.6,65823.0
6601,2005,06061,17531.0,5.6,5166.0,7.1,62777.0
6602,2005,06063,2452.0,11.6,690.0,16.8,40982.0
6603,2005,06065,219375.0,11.5,84636.0,15.6,52029.0
6604,2005,06067,181110.0,13.6,71689.0,19.6,51713.0
6605,2005,06069,5550.0,10.1,2217.0,13.1,62215.0
6606,2005,06071,285275.0,15.0,117828.0,19.9,48761.0
6607,2005,06073,310376.0,11.0,116761.0,15.7,56224.0
6608,2005,06075,87324.0,12.2,15809.0,14.8,57476.0
6609,2005,06077,94537.0,14.7,38044.0,19.7,48828.0
6610,2005,06079,32138.0,13.5,7151.0,14.3,49313.0
6611,2005,06081,47351.0,6.9,13502.0,8.3,74286.0
6612,2005,06083,48494.0,12.7,16582.0,17.1,54721.0
6613,2005,06085,139059.0,8.4,44369.0,10.6,76686.0
6614,2005,06087,28303.0,11.8,8555.0,15.2,57506.0
6615,2005,06089,24200.0,13.8,8509.0,20.7,41254.0
6616,2005,06091,363.0,10.7,108.0,15.5,39380.0
6617,2005,06093,7771.0,17.5,2584.0,27.4,35039.0
6618,2005,06095,36193.0,9.2,13593.0,12.2,61784.0
6619,2005,06097,40094.0,8.9,11738.0,10.9,58110.0
6620,2005,06099,71595.0,14.5,27923.0,18.9,46769.0
6621,2005,06101,10371.0,11.9,3636.0,15.2,44914.0
6622,2005,06103,10643.0,17.8,4069.0,26.9,33903.0
6623,2005,06105,2139.0,16.0,676.0,25.8,31434.0
6624,2005,06107,93398.0,23.2,41831.0,31.7,38179.0
6625,2005,06109,6334.0,12.2,1735.0,16.9,42381.0
6626,2005,06111,75641.0,9.7,28950.0,13.5,66531.0
6627,2005,06113,26728.0,15.2,6481.0,14.9,49378.0
6628,2005,06115,11196.0,17.1,4969.0,25.0,35786.0
6629,2005,08000,497763.0,10.9,163374.0,14.0,50841.0
6630,2005,08001,45316.0,11.5,17430.0,15.3,50798.0
6631,2005,08003,3162.0,22.2,1229.0,30.5,32642.0
6632,2005,08005,47086.0,9.0,16300.0,11.8,55159.0
6633,2005,08007,1365.0,11.6,471.0,18.6,41860.0
6634,2005,08009,737.0,18.5,237.0,28.1,28804.0
6635,2005,08011,1087.0,22.9,374.0,30.8,30166.0
6636,2005,08013,30507.0,11.2,6297.0,10.3,58334.0
6637,2005,08014,2145.0,4.9,765.0,6.5,67067.0
6638,2005,08015,1987.0,12.8,572.0,19.1,40120.0
6639,2005,08017,250.0,13.0,99.0,20.2,39252.0
6640,2005,08019,629.0,6.9,205.0,10.6,61937.0
6641,2005,08021,1951.0,23.1,768.0,31.4,28010.0
6642,2005,08023,947.0,27.8,302.0,39.5,21920.0
6643,2005,08025,1063.0,31.3,311.0,33.8,27107.0
6644,2005,08027,489.0,12.8,169.0,22.8,40946.0
6645,2005,08029,4044.0,14.0,1335.0,20.4,35358.0
6646,2005,08031,84627.0,15.6,29794.0,22.3,42576.0
6647,2005,08033,247.0,13.5,67.0,16.7,35384.0
6648,2005,08035,7259.0,2.9,2337.0,3.2,90143.0
6649,2005,08037,3104.0,6.6,891.0,8.0,63848.0
6650,2005,08039,1188.0,5.2,425.0,7.3,69074.0
6651,2005,08041,58730.0,10.7,21096.0,13.9,50878.0
6652,2005,08043,5845.0,15.2,1782.0,19.8,36403.0
6653,2005,08045,3840.0,7.9,1443.0,10.8,52189.0
6654,2005,08047,268.0,5.5,68.0,7.0,56911.0
6655,2005,08049,1021.0,8.0,296.0,11.1,51043.0
6656,2005,08051,1804.0,13.6,322.0,12.9,40436.0
6657,2005,08053,66.0,8.7,32.0,23.6,42012.0
6658,2005,08055,1558.0,22.8,492.0,34.3,28334.0
6659,2005,08057,198.0,13.8,73.0,24.1,34281.0
6660,2005,08059,37415.0,7.2,10954.0,8.7,60996.0
6661,2005,08061,180.0,12.9,49.0,15.5,31289.0
6662,2005,08063,1055.0,14.9,388.0,20.7,35157.0
6663,2005,08065,1130.0,14.8,392.0,18.7,38960.0
6664,2005,08067,5071.0,11.1,1187.0,12.5,46881.0
6665,2005,08069,30264.0,11.5,6683.0,10.9,49188.0
6666,2005,08071,2618.0,17.4,803.0,22.9,32246.0
6667,2005,08073,822.0,18.0,289.0,23.9,34960.0
6668,2005,08075,2617.0,14.0,800.0,16.4,36134.0
6669,2005,08077,15810.0,12.5,5374.0,18.1,39750.0
6670,2005,08079,94.0,10.1,28.0,17.4,40134.0
6671,2005,08081,1340.0,10.3,451.0,12.7,46983.0
6672,2005,08083,4164.0,17.2,1609.0,25.8,35329.0
6673,2005,08085,4838.0,13.1,1763.0,19.5,38911.0
6674,2005,08087,3599.0,13.1,1494.0,18.4,35805.0
6675,2005,08089,3849.0,20.4,1496.0,29.7,32866.0
6676,2005,08091,320.0,7.6,101.0,11.7,48855.0
6677,2005,08093,1262.0,7.5,406.0,11.3,55589.0
6678,2005,08095,501.0,11.2,193.0,16.0,34664.0
6679,2005,08097,719.0,4.9,129.0,5.4,57615.0
6680,2005,08099,3058.0,22.5,1285.0,31.7,31042.0
6681,2005,08101,26660.0,18.2,9407.0,25.4,37129.0
6682,2005,08103,551.0,9.6,179.0,12.8,44709.0
6683,2005,08105,2093.0,17.5,788.0,25.3,34215.0
6684,2005,08107,1306.0,6.2,298.0,6.9,58482.0
6685,2005,08109,2028.0,29.1,919.0,50.9,26081.0
6686,2005,08111,95.0,16.7,22.0,24.8,33462.0
6687,2005,08113,674.0,9.4,145.0,11.8,50324.0
6688,2005,08115,315.0,12.7,116.0,20.4,29871.0
6689,2005,08117,1513.0,6.3,320.0,7.5,56275.0
6690,2005,08119,1472.0,6.8,540.0,10.9,56557.0
6691,2005,08121,554.0,12.1,202.0,18.8,39779.0
6692,2005,08123,25958.0,11.6,8105.0,13.2,48338.0
6693,2005,08125,1296.0,13.5,476.0,18.4,37089.0
6694,2005,09000,282379.0,8.3,93716.0,11.4,60840.0
6695,2005,09001,64208.0,7.3,20332.0,8.9,71493.0
6696,2005,09003,79065.0,9.3,26906.0,13.2,57722.0
6697,2005,09005,8647.0,4.6,2277.0,5.4,63869.0
6698,2005,09007,8323.0,5.3,2182.0,6.2,69856.0
6699,2005,09009,88557.0,10.9,31796.0,16.3,53577.0
6700,2005,09011,16012.0,6.3,5429.0,9.0,58674.0
6701,2005,09013,7583.0,5.7,1530.0,5.1,72167.0
6702,2005,09015,9983.0,9.0,3264.0,12.6,48630.0
6703,2005,10000,84291.0,10.3,27692.0,14.4,52508.0
6704,2005,10001,15405.0,11.0,5642.0,16.1,47335.0
6705,2005,10003,49631.0,9.9,15424.0,12.7,59054.0
6706,2005,10005,19255.0,11.2,6626.0,18.6,44632.0
6707,2005,11000,93799.0,18.3,32459.0,29.6,48078.0
6708,2005,11001,93799.0,18.3,32459.0,29.6,48078.0
6709,2005,12000,2220829.0,12.8,719164.0,18.1,42437.0
6710,2005,12001,45649.0,21.8,9719.0,22.8,35474.0
6711,2005,12003,3204.0,14.5,1217.0,19.6,43011.0
6712,2005,12005,21549.0,13.7,7526.0,20.2,40540.0
6713,2005,12007,3678.0,15.9,1235.0,21.7,36699.0
6714,2005,12009,52674.0,10.1,14988.0,13.9,43403.0
6715,2005,12011,196254.0,11.2,64747.0,15.1,46618.0
6716,2005,12013,2442.0,21.2,790.0,27.5,28450.0
6717,2005,12015,14831.0,9.6,3850.0,16.2,39159.0
6718,2005,12017,17542.0,13.3,4984.0,23.1,34171.0
6719,2005,12019,13660.0,8.1,4762.0,11.2,54277.0
6720,2005,12021,28896.0,9.6,9836.0,15.8,52301.0
6721,2005,12023,11447.0,19.0,3892.0,25.9,33383.0
6722,2005,12027,6848.0,21.4,2331.0,31.3,34879.0
6723,2005,12029,3164.0,24.0,1005.0,33.8,28251.0
6724,2005,12031,97784.0,12.1,35364.0,16.3,44694.0
6725,2005,12033,43483.0,15.9,16124.0,23.6,39830.0
6726,2005,12035,7257.0,9.6,2052.0,15.5,45355.0
6727,2005,12037,1756.0,18.3,549.0,26.6,30960.0
6728,2005,12039,7605.0,17.7,2999.0,25.4,33246.0
6729,2005,12041,2063.0,13.7,736.0,20.5,35286.0
6730,2005,12043,1553.0,15.2,482.0,22.8,34415.0
6731,2005,12045,2147.0,17.6,642.0,24.3,34823.0
6732,2005,12047,2899.0,26.6,971.0,32.5,28301.0
6733,2005,12049,6341.0,24.6,2494.0,32.9,31989.0
6734,2005,12051,8164.0,22.2,3415.0,30.1,36211.0
6735,2005,12053,18410.0,11.8,5662.0,19.4,37672.0
6736,2005,12055,15519.0,16.6,5139.0,28.9,31104.0
6737,2005,12057,143735.0,13.0,50458.0,17.9,45084.0
6738,2005,12059,3815.0,21.9,1335.0,32.7,30778.0
6739,2005,12061,14712.0,11.7,4165.0,17.7,44450.0
6740,2005,12063,7045.0,16.9,2469.0,24.7,32723.0
6741,2005,12065,2329.0,18.7,698.0,24.8,35349.0
6742,2005,12067,1433.0,23.6,494.0,31.0,31038.0
6743,2005,12069,30960.0,11.4,9575.0,17.9,40059.0
6744,2005,12071,51185.0,9.5,16930.0,15.5,46000.0
6745,2005,12073,40089.0,17.2,8972.0,17.3,42667.0
6746,2005,12075,7215.0,19.4,2477.0,29.7,29917.0
6747,2005,12077,1302.0,21.6,407.0,26.3,31896.0
6748,2005,12079,4087.0,23.8,1333.0,30.9,30029.0
6749,2005,12081,30914.0,10.3,10056.0,15.9,44165.0
6750,2005,12083,39954.0,13.6,14083.0,23.1,35974.0
6751,2005,12085,13337.0,9.8,3727.0,14.8,46133.0
6752,2005,12086,414814.0,17.9,131556.0,22.8,37142.0
6753,2005,12087,7908.0,10.6,1829.0,14.5,47268.0
6754,2005,12089,5858.0,9.2,1921.0,13.2,51007.0
6755,2005,12091,17248.0,9.8,6901.0,15.7,49384.0
6756,2005,12093,6725.0,18.1,2411.0,25.5,33029.0
6757,2005,12095,126825.0,12.7,45360.0,17.4,44183.0
6758,2005,12097,31732.0,13.9,12066.0,20.3,40978.0
6759,2005,12099,136998.0,11.0,43087.0,15.9,48086.0
6760,2005,12101,47601.0,11.3,13484.0,15.5,39327.0
6761,2005,12103,101259.0,11.2,28806.0,16.0,40669.0
6762,2005,12105,73142.0,13.9,28478.0,22.0,39114.0
6763,2005,12107,15013.0,20.9,5480.0,31.2,30958.0
6764,2005,12109,11880.0,7.5,3066.0,9.2,57277.0
6765,2005,12111,29134.0,12.3,10466.0,20.3,42048.0
6766,2005,12113,12586.0,9.0,4405.0,13.2,47005.0
6767,2005,12115,32621.0,9.1,7912.0,13.2,44789.0
6768,2005,12117,32700.0,8.2,10571.0,11.0,52390.0
6769,2005,12119,7907.0,14.4,2710.0,26.9,36194.0
6770,2005,12121,6598.0,17.5,2127.0,24.4,33114.0
6771,2005,12123,3329.0,18.4,1119.0,25.6,32680.0
6772,2005,12125,1962.0,20.3,582.0,21.2,35592.0
6773,2005,12127,54854.0,11.6,15575.0,16.2,38457.0
6774,2005,12129,3103.0,11.8,1044.0,16.9,41863.0
6775,2005,12131,6245.0,13.0,2221.0,21.4,38799.0
6776,2005,12133,3855.0,18.8,1294.0,26.9,31104.0
6777,2005,13000,1271409.0,14.5,470425.0,20.3,45564.0
6778,2005,13001,3613.0,20.6,1329.0,29.9,32152.0
6779,2005,13003,2020.0,25.4,858.0,35.3,27657.0
6780,2005,13005,2193.0,21.8,782.0,30.6,29342.0
6781,2005,13007,1062.0,25.8,381.0,38.6,29610.0
6782,2005,13009,7258.0,19.7,2180.0,24.8,36414.0
6783,2005,13011,2120.0,13.3,766.0,19.7,41783.0
6784,2005,13013,6313.0,10.7,2303.0,14.3,49829.0
6785,2005,13015,11726.0,13.3,4567.0,19.0,47309.0
6786,2005,13017,4150.0,24.6,1635.0,35.5,28009.0
6787,2005,13019,2911.0,17.7,1195.0,28.7,33786.0
6788,2005,13021,34949.0,23.5,14692.0,36.1,34872.0
6789,2005,13023,1901.0,16.8,694.0,24.6,36643.0
6790,2005,13025,2307.0,15.0,959.0,25.4,34189.0
6791,2005,13027,3643.0,23.0,1454.0,35.7,28244.0
6792,2005,13029,2960.0,10.5,1073.0,14.0,57758.0
6793,2005,13031,13987.0,24.5,3133.0,24.4,31519.0
6794,2005,13033,6602.0,28.8,2657.0,38.1,29434.0
6795,2005,13035,2645.0,12.7,959.0,18.3,42829.0
6796,2005,13037,1453.0,31.4,486.0,36.3,26022.0
6797,2005,13039,4830.0,10.8,2104.0,15.1,45987.0
6798,2005,13043,2292.0,23.3,936.0,34.7,28232.0
6799,2005,13045,14820.0,14.6,4861.0,18.7,43183.0
6800,2005,13047,6825.0,11.4,2439.0,16.7,45840.0
6801,2005,13049,2298.0,24.4,797.0,31.5,28430.0
6802,2005,13051,36001.0,15.8,13323.0,22.7,42091.0
6803,2005,13053,1907.0,19.5,800.0,19.8,38835.0
6804,2005,13055,4580.0,18.5,1359.0,23.1,33065.0
6805,2005,13057,11008.0,6.0,3870.0,7.8,64226.0
6806,2005,13059,27551.0,29.0,4892.0,27.6,30627.0
6807,2005,13061,1045.0,33.0,392.0,49.9,23456.0
6808,2005,13063,36769.0,14.0,15914.0,20.3,41877.0
6809,2005,13065,1771.0,26.7,666.0,34.4,27912.0
6810,2005,13067,56577.0,8.7,19031.0,11.2,61771.0
6811,2005,13069,8707.0,23.2,3173.0,29.5,31289.0
6812,2005,13071,9926.0,23.4,3828.0,33.1,29259.0
6813,2005,13073,7092.0,6.9,2330.0,8.5,64514.0
6814,2005,13075,3227.0,20.1,1257.0,28.9,30227.0
6815,2005,13077,9475.0,8.7,3538.0,12.1,55936.0
6816,2005,13079,2083.0,16.4,711.0,22.4,39750.0
6817,2005,13081,6296.0,29.4,2601.0,43.7,28069.0
6818,2005,13083,1915.0,12.6,569.0,16.2,38428.0
6819,2005,13085,1867.0,9.6,699.0,15.2,47925.0
6820,2005,13087,6262.0,22.6,2584.0,33.6,29805.0
6821,2005,13089,105196.0,15.9,37763.0,22.8,47757.0
6822,2005,13091,4052.0,23.2,1413.0,31.6,29741.0
6823,2005,13093,2321.0,22.5,852.0,29.5,29562.0
6824,2005,13095,20654.0,22.9,8459.0,33.3,35373.0
6825,2005,13097,10802.0,9.7,4115.0,13.6,53034.0
6826,2005,13099,3310.0,28.1,1381.0,41.9,29114.0
6827,2005,13101,1086.0,25.7,395.0,36.1,30853.0
6828,2005,13103,4443.0,9.6,1668.0,13.5,52520.0
6829,2005,13105,4064.0,19.8,1257.0,25.6,32287.0
6830,2005,13107,6051.0,28.3,2154.0,37.9,26639.0
6831,2005,13109,2626.0,24.4,994.0,33.8,28201.0
6832,2005,13111,2971.0,13.7,970.0,22.2,35057.0
6833,2005,13113,4479.0,4.3,1363.0,5.4,77525.0
6834,2005,13115,17296.0,19.3,6045.0,26.5,38105.0
6835,2005,13117,7285.0,5.2,2321.0,6.1,81603.0
6836,2005,13119,3099.0,14.8,1007.0,20.5,34307.0
6837,2005,13121,139906.0,15.9,55035.0,24.6,51882.0
6838,2005,13123,3724.0,13.8,1317.0,21.1,37302.0
6839,2005,13125,402.0,15.5,116.0,19.3,33055.0
6840,2005,13127,11244.0,16.0,4179.0,24.3,41109.0
6841,2005,13129,6431.0,13.0,2325.0,18.3,38718.0
6842,2005,13131,5119.0,21.2,1857.0,29.5,30608.0
6843,2005,13133,3230.0,20.9,1187.0,33.3,36104.0
6844,2005,13135,53915.0,7.5,19801.0,9.9,61446.0
6845,2005,13137,4345.0,11.5,1420.0,15.8,37313.0
6846,2005,13139,17516.0,10.8,6752.0,15.2,48359.0
6847,2005,13141,2322.0,27.9,746.0,34.9,25802.0
6848,2005,13143,4548.0,16.3,1607.0,23.3,36254.0
6849,2005,13145,2596.0,9.5,788.0,12.5,53482.0
6850,2005,13147,3789.0,16.3,1254.0,23.2,35457.0
6851,2005,13149,1784.0,15.9,701.0,23.4,36243.0
6852,2005,13151,10487.0,6.3,4226.0,9.2,60342.0
6853,2005,13153,15279.0,12.4,6062.0,18.3,48922.0
6854,2005,13155,1907.0,20.1,718.0,29.6,30517.0
6855,2005,13157,6489.0,12.7,2222.0,17.1,44174.0
6856,2005,13159,1968.0,15.1,760.0,23.1,42156.0
6857,2005,13161,2578.0,19.9,937.0,26.9,29341.0
6858,2005,13163,4511.0,27.5,1773.0,38.2,28203.0
6859,2005,13165,2380.0,27.7,903.0,39.2,25951.0
6860,2005,13167,2135.0,27.0,821.0,40.2,26671.0
6861,2005,13169,3031.0,11.5,1007.0,15.5,45727.0
6862,2005,13171,2473.0,15.7,915.0,23.9,38475.0
6863,2005,13173,1447.0,19.8,589.0,30.6,31091.0
6864,2005,13175,8426.0,18.6,3187.0,26.8,36024.0
6865,2005,13177,2682.0,8.9,1005.0,12.5,57653.0
6866,2005,13179,9741.0,18.5,4786.0,24.2,38374.0
6867,2005,13181,1436.0,17.6,443.0,25.1,30799.0
6868,2005,13183,2362.0,21.4,1042.0,31.4,33426.0
6869,2005,13185,16107.0,18.0,5903.0,24.2,37525.0
6870,2005,13187,3311.0,14.6,1020.0,19.1,41204.0
6871,2005,13189,4432.0,20.8,1729.0,30.4,33987.0
6872,2005,13191,2196.0,20.2,867.0,31.5,33372.0
6873,2005,13193,3785.0,29.6,1423.0,40.3,25140.0
6874,2005,13195,3859.0,14.3,1254.0,18.9,38248.0
6875,2005,13197,1744.0,24.4,685.0,35.8,31545.0
6876,2005,13199,4825.0,21.6,1712.0,30.0,31780.0
6877,2005,13201,1363.0,22.5,475.0,31.5,29093.0
6878,2005,13205,5816.0,26.6,2140.0,35.8,27279.0
6879,2005,13207,2626.0,11.4,909.0,16.3,49102.0
6880,2005,13209,1803.0,22.4,632.0,30.3,31368.0
6881,2005,13211,2239.0,13.0,792.0,18.7,42954.0
6882,2005,13213,5984.0,14.8,2137.0,19.8,37792.0
6883,2005,13215,34345.0,19.6,14223.0,28.7,34954.0
6884,2005,13217,9685.0,11.4,4017.0,17.2,49349.0
6885,2005,13219,1988.0,6.8,645.0,8.3,62966.0
6886,2005,13221,1966.0,14.6,649.0,19.7,40383.0
6887,2005,13223,7182.0,6.5,2897.0,8.9,56989.0
6888,2005,13225,5044.0,21.4,1639.0,27.8,36795.0
6889,2005,13227,2932.0,10.4,1171.0,18.7,47697.0
6890,2005,13229,3448.0,20.4,1254.0,30.1,32218.0
6891,2005,13231,1670.0,10.6,574.0,14.8,47796.0
6892,2005,13233,6521.0,16.5,2447.0,23.8,36621.0
6893,2005,13235,1706.0,19.9,517.0,24.3,33333.0
6894,2005,13237,3238.0,16.5,1099.0,25.2,38883.0
6895,2005,13239,596.0,24.2,206.0,35.5,27632.0
6896,2005,13241,1972.0,12.6,644.0,19.9,36253.0
6897,2005,13243,2128.0,30.6,739.0,39.5,23986.0
6898,2005,13245,41899.0,22.7,17932.0,34.5,36291.0
6899,2005,13247,8815.0,11.4,3256.0,15.9,52755.0
6900,2005,13249,738.0,18.0,278.0,25.0,34586.0
6901,2005,13251,2999.0,20.1,1124.0,29.1,30281.0
6902,2005,13253,1903.0,21.4,843.0,38.0,30893.0
6903,2005,13255,10648.0,17.7,4140.0,25.5,37608.0
6904,2005,13257,4028.0,16.7,1336.0,23.3,34243.0
6905,2005,13259,1299.0,28.3,456.0,40.8,25180.0
6906,2005,13261,8504.0,27.6,3694.0,42.3,30996.0
6907,2005,13263,1468.0,22.0,481.0,31.0,29382.0
6908,2005,13265,522.0,29.0,157.0,39.6,24893.0
6909,2005,13267,5058.0,26.2,1710.0,32.7,30441.0
6910,2005,13269,2369.0,28.2,810.0,36.5,27118.0
6911,2005,13271,2631.0,26.3,814.0,31.4,27554.0
6912,2005,13273,3024.0,29.3,1092.0,37.7,28152.0
6913,2005,13275,8136.0,18.9,2864.0,26.1,33563.0
6914,2005,13277,8405.0,21.5,3515.0,32.7,34013.0
6915,2005,13279,7316.0,27.4,2767.0,37.4,25254.0
6916,2005,13281,1187.0,12.1,344.0,20.8,35861.0
6917,2005,13283,1832.0,28.9,621.0,38.1,26393.0
6918,2005,13285,9980.0,16.7,3766.0,23.1,37149.0
6919,2005,13287,2628.0,28.3,1081.0,41.0,27137.0
6920,2005,13289,2039.0,20.1,713.0,28.9,33743.0
6921,2005,13291,2847.0,14.8,778.0,21.2,34349.0
6922,2005,13293,4956.0,18.3,1768.0,26.6,32116.0
6923,2005,13295,9302.0,14.9,2990.0,20.5,35761.0
6924,2005,13297,8401.0,11.3,3175.0,16.1,51647.0
6925,2005,13299,7109.0,21.5,2587.0,30.4,30047.0
6926,2005,13301,1457.0,24.4,505.0,33.1,29507.0
6927,2005,13303,4358.0,22.5,1513.0,29.8,31894.0
6928,2005,13305,5095.0,19.6,1943.0,27.9,35426.0
6929,2005,13307,481.0,21.1,155.0,29.5,29990.0
6930,2005,13309,1596.0,30.9,445.0,34.2,25946.0
6931,2005,13311,3128.0,13.3,1074.0,20.3,37923.0
6932,2005,13313,11507.0,12.9,4227.0,16.3,41203.0
6933,2005,13315,2056.0,29.2,687.0,37.8,23848.0
6934,2005,13317,1946.0,18.9,640.0,27.6,29915.0
6935,2005,13319,2111.0,21.1,733.0,28.6,32156.0
6936,2005,13321,4247.0,19.6,1595.0,28.5,34136.0
6937,2005,15000,121756.0,9.9,36870.0,12.5,56133.0
6938,2005,15001,22029.0,13.5,7557.0,18.4,47007.0
6939,2005,15003,80700.0,9.3,23129.0,11.3,59963.0
6940,2005,15005,0.0,0.0,0.0,0.0,0.0
6941,2005,15007,7272.0,11.8,2371.0,15.7,56865.0
6942,2005,15009,11755.0,8.5,3812.0,11.6,54537.0
6943,2005,16000,186454.0,13.4,62934.0,17.2,41269.0
6944,2005,16001,31468.0,9.4,9591.0,11.2,51343.0
6945,2005,16003,503.0,14.2,138.0,20.8,38028.0
6946,2005,16005,12431.0,16.5,4200.0,20.1,37641.0
6947,2005,16007,766.0,12.6,288.0,17.5,38277.0
6948,2005,16009,1348.0,14.9,445.0,20.7,35274.0
6949,2005,16011,6357.0,14.7,2676.0,20.0,40771.0
6950,2005,16013,1466.0,7.1,407.0,8.9,55431.0
6951,2005,16015,865.0,11.7,290.0,17.9,42459.0
6952,2005,16017,5816.0,14.4,1814.0,21.2,36731.0
6953,2005,16019,10538.0,11.7,4147.0,15.8,45673.0
6954,2005,16021,1446.0,14.0,553.0,21.6,34282.0
6955,2005,16023,481.0,17.3,179.0,24.0,31828.0
6956,2005,16025,90.0,8.7,23.0,11.2,39233.0
6957,2005,16027,25368.0,15.8,9589.0,20.4,40785.0
6958,2005,16029,782.0,11.1,282.0,14.9,42289.0
6959,2005,16031,3283.0,15.7,1395.0,21.3,36495.0
6960,2005,16033,187.0,19.9,76.0,27.7,32687.0
6961,2005,16035,1195.0,15.5,347.0,22.7,35828.0
6962,2005,16037,558.0,14.0,151.0,18.6,35166.0
6963,2005,16039,3363.0,13.7,1361.0,17.5,40144.0
6964,2005,16041,1221.0,10.0,527.0,13.1,38436.0
6965,2005,16043,1920.0,16.3,840.0,24.0,36470.0
6966,2005,16045,2275.0,14.2,770.0,19.7,36711.0
6967,2005,16047,2023.0,14.3,809.0,20.9,35718.0
6968,2005,16049,2460.0,16.5,765.0,24.0,32380.0
6969,2005,16051,2314.0,10.8,1000.0,14.9,42571.0
6970,2005,16053,2692.0,13.9,1119.0,19.9,37304.0
6971,2005,16055,14828.0,11.8,5178.0,17.2,38976.0
6972,2005,16057,5127.0,16.9,812.0,13.1,36781.0
6973,2005,16059,1165.0,14.8,370.0,22.2,32590.0
6974,2005,16061,507.0,13.7,172.0,21.0,34721.0
6975,2005,16063,558.0,12.4,230.0,18.2,37816.0
6976,2005,16065,8924.0,29.9,1374.0,17.0,34727.0
6977,2005,16067,3064.0,16.3,1170.0,21.9,35548.0
6978,2005,16069,5871.0,15.8,1596.0,20.0,38750.0
6979,2005,16071,520.0,12.5,180.0,16.1,37678.0
6980,2005,16073,2031.0,18.5,821.0,26.6,30743.0
6981,2005,16075,2891.0,13.2,1170.0,19.5,37434.0
6982,2005,16077,1329.0,17.4,553.0,24.6,34797.0
6983,2005,16079,2563.0,19.9,738.0,28.0,30880.0
6984,2005,16081,764.0,10.3,356.0,16.2,46680.0
6985,2005,16083,10653.0,15.8,3622.0,20.8,38406.0
6986,2005,16085,841.0,10.2,239.0,14.8,43471.0
6987,2005,16087,1601.0,16.2,572.0,23.5,32712.0
6988,2005,17000,1484992.0,12.0,524897.0,16.5,50270.0
6989,2005,17001,7172.0,11.2,2391.0,15.5,39945.0
6990,2005,17003,2826.0,33.9,1269.0,57.2,27404.0
6991,2005,17005,1991.0,12.8,570.0,15.4,40950.0
6992,2005,17007,3981.0,8.0,1353.0,10.2,55521.0
6993,2005,17009,671.0,13.9,140.0,12.8,39550.0
6994,2005,17011,3491.0,10.1,1238.0,15.2,43667.0
6995,2005,17013,529.0,10.4,136.0,12.8,39994.0
6996,2005,17015,1725.0,10.9,578.0,16.9,40689.0
6997,2005,17017,1605.0,11.8,573.0,17.3,39139.0
6998,2005,17019,29800.0,17.7,5631.0,15.5,40225.0
6999,2005,17021,3770.0,11.4,1324.0,17.0,39230.0
7000,2005,17023,1980.0,11.9,688.0,17.7,38587.0
7001,2005,17025,1806.0,13.3,585.0,18.3,34224.0
7002,2005,17027,2534.0,7.5,783.0,9.8,50601.0
7003,2005,17029,8892.0,18.8,1588.0,17.0,36033.0
7004,2005,17031,780189.0,15.0,289146.0,21.4,48919.0
7005,2005,17033,2494.0,13.7,789.0,19.5,36099.0
7006,2005,17035,1172.0,10.9,417.0,16.2,40263.0
7007,2005,17037,12952.0,14.6,2185.0,10.7,48576.0
7008,2005,17039,1595.0,9.8,591.0,15.5,46135.0
7009,2005,17041,1462.0,7.5,616.0,12.1,42910.0
7010,2005,17043,45560.0,5.0,13856.0,5.8,70610.0
7011,2005,17045,2415.0,13.2,779.0,19.2,37261.0
7012,2005,17047,705.0,10.5,225.0,15.5,38825.0
7013,2005,17049,3139.0,9.2,1149.0,12.8,42441.0
